,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
27,2048,59.0,77770,3.9947498819965404,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.5,8192
28,4096,59.0,77770,3.9947498819965404,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.5,8192
29,8192,59.0,77770,3.9947498819965404,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.5,8192
30,0,0.0,150,0.0044802220072597265,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]",True,150,0.75,8192
31,1,51.0,302,0.015211858000839129,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
32,2,52.0,454,0.026288861990906298,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
33,4,53.0,757,0.04516218398930505,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
34,8,55.0,1362,0.07938578998437151,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
35,16,59.0,2572,0.1452170719858259,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
36,32,59.0,4988,0.27236903298762627,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
37,64,59.0,9820,0.5241850439924747,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
38,128,59.0,19484,1.0227553409931716,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
39,256,59.0,38812,2.0278547040070407,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
40,512,59.0,77468,3.9706080319883768,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
41,1024,59.0,77770,3.989717210002709,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
42,2048,59.0,77770,3.989717210002709,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
43,4096,59.0,77770,3.989717210002709,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
44,8192,59.0,77770,3.989717210002709,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,150,0.75,8192
45,0,0.0,200,0.005850870016729459,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]",True,200,0.25,8192
46,1,51.0,402,0.018689567019464448,"[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",True,200,0.25,8192
47,2,58.0,604,0.03176090901251882,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,200,0.25,8192
48,4,58.0,1006,0.05339180101873353,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,200,0.25,8192
49,8,61.0,1811,0.0912603190226946,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,200,0.25,8192
50,16,61.0,3419,0.1598858380166348,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",True,200,0.25,8192
