,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
101,1024,84.34910769832908,153516,395.9623504150077,"[18, 28, 14, 15, 1, 22, 23, 4, 5, 3, 20, 21, 0, 30, 24, 2, 27, 26, 9, 8, 12, 13, 10, 11, 29, 25, 31, 17, 16, 6, 7, 19]",True,300,0.25,8192
102,2048,84.34910769832908,153516,395.9623504150077,"[18, 28, 14, 15, 1, 22, 23, 4, 5, 3, 20, 21, 0, 30, 24, 2, 27, 26, 9, 8, 12, 13, 10, 11, 29, 25, 31, 17, 16, 6, 7, 19]",True,300,0.25,8192
103,4096,84.34910769832908,153516,395.9623504150077,"[18, 28, 14, 15, 1, 22, 23, 4, 5, 3, 20, 21, 0, 30, 24, 2, 27, 26, 9, 8, 12, 13, 10, 11, 29, 25, 31, 17, 16, 6, 7, 19]",True,300,0.25,8192
104,8192,84.34910769832908,153516,395.9623504150077,"[18, 28, 14, 15, 1, 22, 23, 4, 5, 3, 20, 21, 0, 30, 24, 2, 27, 26, 9, 8, 12, 13, 10, 11, 29, 25, 31, 17, 16, 6, 7, 19]",True,300,0.25,8192
105,0,130.83106057819353,300,0.015035668999189511,"[20, 0, 23, 12, 29, 9, 1, 21, 14, 16, 25, 19, 10, 4, 6, 3, 27, 5, 30, 24, 17, 2, 7, 28, 26, 18, 11, 22, 31, 13, 15, 8]",True,300,0.5,8192
106,1,104.8305267984403,602,0.7213427980022971,"[5, 7, 8, 21, 29, 17, 19, 9, 13, 11, 30, 20, 31, 27, 28, 16, 12, 18, 4, 1, 3, 2, 23, 24, 22, 26, 6, 15, 14, 0, 10, 25]",True,300,0.5,8192
107,2,104.8305267984403,903,1.4170270890172105,"[5, 7, 8, 21, 29, 17, 19, 9, 13, 11, 30, 20, 31, 27, 28, 16, 12, 18, 4, 1, 3, 2, 23, 24, 22, 26, 6, 15, 14, 0, 10, 25]",True,300,0.5,8192
108,4,86.9149249301247,1506,2.799928299995372,"[31, 15, 1, 22, 19, 28, 9, 30, 20, 21, 23, 2, 25, 6, 27, 8, 24, 0, 17, 18, 16, 10, 11, 13, 12, 14, 29, 5, 4, 7, 3, 26]",True,300,0.5,8192
109,8,84.71407787756172,2711,5.553797714994289,"[1, 23, 0, 3, 7, 8, 9, 15, 17, 12, 11, 14, 30, 18, 29, 27, 10, 16, 21, 6, 5, 26, 28, 19, 20, 22, 31, 13, 25, 24, 4, 2]",True,300,0.5,8192
110,16,83.28009947735154,5120,11.065348594012903,"[1, 23, 0, 3, 7, 8, 9, 15, 17, 12, 11, 14, 18, 30, 29, 27, 10, 16, 21, 6, 5, 26, 28, 19, 20, 22, 31, 13, 25, 24, 4, 2]",True,300,0.5,8192
111,32,79.14623917374661,9939,22.43758139901911,"[0, 1, 2, 3, 7, 11, 15, 30, 17, 12, 13, 10, 9, 28, 8, 27, 14, 19, 26, 6, 5, 4, 23, 20, 22, 21, 16, 18, 25, 24, 31, 29]",True,300,0.5,8192
112,64,79.14623917374661,19571,46.75240215199301,"[0, 1, 2, 3, 7, 11, 15, 30, 17, 12, 13, 10, 9, 28, 8, 27, 14, 19, 26, 6, 5, 4, 23, 20, 22, 21, 16, 18, 25, 24, 31, 29]",True,300,0.5,8192
113,128,79.14623917374661,38835,96.3915395840013,"[0, 1, 2, 3, 7, 11, 15, 30, 17, 12, 13, 10, 9, 28, 8, 27, 14, 19, 26, 6, 5, 4, 23, 20, 22, 21, 16, 18, 25, 24, 31, 29]",True,300,0.5,8192
114,256,79.14623917374661,77363,195.6975547390175,"[0, 1, 2, 3, 7, 11, 15, 30, 17, 12, 13, 10, 9, 28, 8, 27, 14, 19, 26, 6, 5, 4, 23, 20, 22, 21, 16, 18, 25, 24, 31, 29]",True,300,0.5,8192
115,512,79.14623917374661,154419,401.9912995999912,"[0, 1, 2, 3, 7, 11, 15, 30, 17, 12, 13, 10, 9, 28, 8, 27, 14, 19, 26, 6, 5, 4, 23, 20, 22, 21, 16, 18, 25, 24, 31, 29]",True,300,0.5,8192
116,1024,79.14623917374661,158633,413.06773876500665,"[0, 1, 2, 3, 7, 11, 15, 30, 17, 12, 13, 10, 9, 28, 8, 27, 14, 19, 26, 6, 5, 4, 23, 20, 22, 21, 16, 18, 25, 24, 31, 29]",True,300,0.5,8192
117,2048,79.14623917374661,158633,413.06773876500665,"[0, 1, 2, 3, 7, 11, 15, 30, 17, 12, 13, 10, 9, 28, 8, 27, 14, 19, 26, 6, 5, 4, 23, 20, 22, 21, 16, 18, 25, 24, 31, 29]",True,300,0.5,8192
118,4096,79.14623917374661,158633,413.06773876500665,"[0, 1, 2, 3, 7, 11, 15, 30, 17, 12, 13, 10, 9, 28, 8, 27, 14, 19, 26, 6, 5, 4, 23, 20, 22, 21, 16, 18, 25, 24, 31, 29]",True,300,0.5,8192
119,8192,79.14623917374661,158633,413.06773876500665,"[0, 1, 2, 3, 7, 11, 15, 30, 17, 12, 13, 10, 9, 28, 8, 27, 14, 19, 26, 6, 5, 4, 23, 20, 22, 21, 16, 18, 25, 24, 31, 29]",True,300,0.5,8192
120,0,130.83106057819353,300,0.015132330998312682,"[20, 0, 23, 12, 29, 9, 1, 21, 14, 16, 25, 19, 10, 4, 6, 3, 27, 5, 30, 24, 17, 2, 7, 28, 26, 18, 11, 22, 31, 13, 15, 8]",True,300,0.75,8192
121,1,99.0903462262198,602,0.8877040789811872,"[19, 20, 21, 1, 24, 23, 12, 6, 26, 8, 30, 29, 31, 27, 0, 7, 9, 3, 25, 22, 28, 2, 16, 18, 17, 15, 10, 14, 13, 11, 4, 5]",True,300,0.75,8192
122,2,99.0903462262198,903,1.7245685840025544,"[19, 20, 21, 1, 24, 23, 12, 6, 26, 8, 30, 29, 31, 27, 0, 7, 9, 3, 25, 22, 28, 2, 16, 18, 17, 15, 10, 14, 13, 11, 4, 5]",True,300,0.75,8192
123,4,97.79535445732839,1506,3.31170656598988,"[6, 5, 27, 1, 30, 25, 18, 19, 20, 13, 12, 9, 7, 10, 14, 3, 4, 22, 17, 31, 28, 24, 23, 0, 2, 8, 26, 11, 16, 21, 29, 15]",True,300,0.75,8192
124,8,95.52509086147168,2712,6.3660710389958695,"[5, 4, 7, 28, 8, 24, 22, 30, 20, 26, 31, 9, 10, 17, 12, 23, 3, 2, 1, 0, 21, 13, 27, 6, 25, 18, 19, 29, 15, 16, 14, 11]",True,300,0.75,8192
125,16,95.52509086147168,5120,12.616159692988731,"[5, 4, 7, 28, 8, 24, 22, 30, 20, 26, 31, 9, 10, 17, 12, 23, 3, 2, 1, 0, 21, 13, 27, 6, 25, 18, 19, 29, 15, 16, 14, 11]",True,300,0.75,8192
126,32,92.16332405776514,9938,25.345440131990472,"[11, 22, 23, 0, 21, 1, 29, 26, 25, 2, 31, 3, 10, 12, 15, 16, 18, 19, 20, 24, 6, 9, 8, 17, 28, 30, 5, 7, 4, 14, 13, 27]",True,300,0.75,8192
127,64,92.16332405776514,19570,50.3749298559851,"[11, 22, 23, 0, 21, 1, 29, 26, 25, 2, 31, 3, 10, 12, 15, 16, 18, 19, 20, 24, 6, 9, 8, 17, 28, 30, 5, 7, 4, 14, 13, 27]",True,300,0.75,8192
128,128,92.16332405776514,38834,100.46762213599868,"[11, 22, 23, 0, 21, 1, 29, 26, 25, 2, 31, 3, 10, 12, 15, 16, 18, 19, 20, 24, 6, 9, 8, 17, 28, 30, 5, 7, 4, 14, 13, 27]",True,300,0.75,8192
129,256,92.16332405776514,77362,202.9301037369878,"[11, 22, 23, 0, 21, 1, 29, 26, 25, 2, 31, 3, 10, 12, 15, 16, 18, 19, 20, 24, 6, 9, 8, 17, 28, 30, 5, 7, 4, 14, 13, 27]",True,300,0.75,8192
130,512,92.16332405776514,154418,399.84245518399985,"[11, 22, 23, 0, 21, 1, 29, 26, 25, 2, 31, 3, 10, 12, 15, 16, 18, 19, 20, 24, 6, 9, 8, 17, 28, 30, 5, 7, 4, 14, 13, 27]",True,300,0.75,8192
131,1024,92.16332405776514,159234,412.15331806399627,"[11, 22, 23, 0, 21, 1, 29, 26, 25, 2, 31, 3, 10, 12, 15, 16, 18, 19, 20, 24, 6, 9, 8, 17, 28, 30, 5, 7, 4, 14, 13, 27]",True,300,0.75,8192
132,2048,92.16332405776514,159234,412.15331806399627,"[11, 22, 23, 0, 21, 1, 29, 26, 25, 2, 31, 3, 10, 12, 15, 16, 18, 19, 20, 24, 6, 9, 8, 17, 28, 30, 5, 7, 4, 14, 13, 27]",True,300,0.75,8192
133,4096,92.16332405776514,159234,412.15331806399627,"[11, 22, 23, 0, 21, 1, 29, 26, 25, 2, 31, 3, 10, 12, 15, 16, 18, 19, 20, 24, 6, 9, 8, 17, 28, 30, 5, 7, 4, 14, 13, 27]",True,300,0.75,8192
134,8192,92.16332405776514,159234,412.15331806399627,"[11, 22, 23, 0, 21, 1, 29, 26, 25, 2, 31, 3, 10, 12, 15, 16, 18, 19, 20, 24, 6, 9, 8, 17, 28, 30, 5, 7, 4, 14, 13, 27]",True,300,0.75,8192
